2025-08-31 05:04:44.084 | INFO     | app.parsers.courts.blue:parse_court_blue:269 - [parse_court_blue] Проверка административыных правонарушений
2025-08-31 05:04:44.134 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.141 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.141 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.146 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.152 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.153 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.158 | INFO     | app.parsers.courts.blue:parse_category:190 - [parse_category] Парсинг категории adm_parts__NAMESS.
2025-08-31 05:04:44.770 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.777 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.777 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.783 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.790 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.790 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.798 | INFO     | app.parsers.courts.blue:extract_total_pages:110 - [extract_total_pages] Получения кол-ва страниц.
2025-08-31 05:04:44.809 | INFO     | app.parsers.courts.blue:get_all_cases:170 - [get_all_cases] Парсинг результата.
2025-08-31 05:04:44.823 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.830 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
